,Unnamed: 0,airline,departure_city,departure_time,reaching_time,destination_city,journey_time,stop,ticket fare
877,877,IndiGo,DEL Indira Gandhi Intl,10:45,21:30,GOI Goa Intl,2h 30m,direct,"₹ 5,264"
878,878,IndiGo,DEL Indira Gandhi Intl,16:15,00:20,GOI Goa Intl,2h 35m,direct,"₹ 4,824"
879,879,Vistara,DEL Indira Gandhi Intl,19:00,22:35,GOI Goa Intl,4h 35m,direct,"₹ 4,921"
880,880,GoFirst,DEL Indira Gandhi Intl,19:55,18:40,GOI Goa Intl,2h 25m,direct,"₹ 5,264"
881,881,Air India,DEL Indira Gandhi Intl,14:55,13:25,GOI Goa Intl,2h 25m,direct,"₹ 4,824"
882,882,Air India,DEL Indira Gandhi Intl,10:40,14:25,GOI Goa Intl,2h 25m,direct,"₹ 5,373"
883,883,IndiGo,DEL Indira Gandhi Intl,20:00,21:30,GOI Goa Intl,2h 30m,direct,"₹ 5,385"
884,884,IndiGo,DEL Indira Gandhi Intl,10:40,12:30,GOI Goa Intl,2h 30m,1 stop,"₹ 5,045"
885,885,IndiGo,DEL Indira Gandhi Intl,12:40,22:30,GOI Goa Intl,2h 35m,direct,"₹ 5,688"
886,886,IndiGo,DEL Indira Gandhi Intl,11:00,22:35,GOI Goa Intl,2h 35m,1 stop,"₹ 5,700"
887,887,Vistara,DEL Indira Gandhi Intl,12:15,00:20,GOI Goa Intl,2h 35m,1 stop,"₹ 5,367"
888,888,Vistara,DEL Indira Gandhi Intl,12:00,14:50,GOI Goa Intl,2h 35m,1 stop,"₹ 5,764"
889,889,GoFirst,DEL Indira Gandhi Intl,11:10,22:30,GOI Goa Intl,2h 35m,1 stop,"₹ 5,929"
890,890,Air India,DEL Indira Gandhi Intl,20:30,23:10,GOI Goa Intl,2h 40m,1 stop,"₹ 5,642"
891,891,IndiGo,DEL Indira Gandhi Intl,02:10,00:40,GOI Goa Intl,2h 40m,1 stop,"₹ 7,294"
892,892,IndiGo,DEL Indira Gandhi Intl,22:00,13:20,GOI Goa Intl,2h 40m,1 stop,"₹ 9,000"
893,893,SpiceJet,DEL Indira Gandhi Intl,10:45,13:20,GOI Goa Intl,2h 40m,1 stop,"₹ 6,578"
894,894,SpiceJet,DEL Indira Gandhi Intl,19:55,21:20,GOI Goa Intl,2h 40m,1 stop,"₹ 4,799"
895,895,GoFirst,DEL Indira Gandhi Intl,14:55,17:45,TRV Thiruvananthapuram,3h 15m,1 stop,"₹ 5,188"
896,896,AirAsia India,DEL Indira Gandhi Intl,10:40,11:55,TRV Thiruvananthapuram,5h 15m,1 stop,"₹ 4,735"
897,897,AirAsia India,DEL Indira Gandhi Intl,20:00,11:25,TRV Thiruvananthapuram,3h 15m,1 stop,"₹ 4,799"
898,898,AirAsia India,DEL Indira Gandhi Intl,10:40,18:30,TRV Thiruvananthapuram,5h 35m,1 stop,"₹ 5,188"
899,899,IndiGo,DEL Indira Gandhi Intl,12:40,17:15,TRV Thiruvananthapuram,5h 45m,1 stop,"₹ 4,735"
900,900,IndiGo,DEL Indira Gandhi Intl,13:00,12:45,TRV Thiruvananthapuram,5h 50m,1 stop,"₹ 4,900"
901,901,SpiceJet,DEL Indira Gandhi Intl,16:15,13:05,TRV Thiruvananthapuram,5h 55m,1 stop,"₹ 5,035"
902,902,Vistara,DEL Indira Gandhi Intl,19:00,21:10,TRV Thiruvananthapuram,6h 10m,1 stop,"₹ 4,744"
903,903,GoFirst,DEL Indira Gandhi Intl,21:45,17:45,TRV Thiruvananthapuram,7h 00m,1 stop,"₹ 4,900"
904,904,GoFirst,DEL Indira Gandhi Intl,18:00,20:55,TRV Thiruvananthapuram,5h 35m,1 stop,"₹ 5,035"
905,905,Air India,DEL Indira Gandhi Intl,16:15,19:40,TRV Thiruvananthapuram,5h 40m,1 stop,"₹ 4,744"
906,906,Air India,DEL Indira Gandhi Intl,11:00,10:25,TRV Thiruvananthapuram,6h 35m,1 stop,"₹ 4,859"
907,907,SpiceJet,DEL Indira Gandhi Intl,12:00,12:45,TRV Thiruvananthapuram,6h 55m,1 stop,"₹ 5,011"
908,908,SpiceJet,DEL Indira Gandhi Intl,19:00,21:10,TRV Thiruvananthapuram,7h 45m,1 stop,"₹ 4,791"
909,909,GoFirst,DEL Indira Gandhi Intl,10:00,06:55,TRV Thiruvananthapuram,7h 50m,1 stop,"₹ 4,859"
910,910,AirAsia India,DEL Indira Gandhi Intl,19:55,11:55,TRV Thiruvananthapuram,5h 15m,1 stop,"₹ 5,011"
911,911,AirAsia India,DEL Indira Gandhi Intl,20:00,18:30,TRV Thiruvananthapuram,5h 35m,1 stop,"₹ 4,791"
912,912,AirAsia India,DEL Indira Gandhi Intl,21:45,17:15,TRV Thiruvananthapuram,5h 45m,1 stop,"₹ 5,188"
913,913,AirAsia India,DEL Indira Gandhi Intl,12:15,12:45,TRV Thiruvananthapuram,5h 50m,direct,"₹ 5,234"
914,914,IndiGo,DEL Indira Gandhi Intl,19:55,13:05,TRV Thiruvananthapuram,5h 55m,direct,"₹ 4,799"
915,915,IndiGo,DEL Indira Gandhi Intl,20:30,21:10,TRV Thiruvananthapuram,6h 10m,direct,"₹ 4,921"
916,916,IndiGo,DEL Indira Gandhi Intl,22:00,10:25,TRV Thiruvananthapuram,6h 35m,1 stop,"₹ 5,264"
917,917,IndiGo,DEL Indira Gandhi Intl,10:40,12:45,TRV Thiruvananthapuram,6h 55m,1 stop,"₹ 4,824"
918,918,IndiGo,DEL Indira Gandhi Intl,10:40,17:45,TRV Thiruvananthapuram,7h 00m,1 stop,"₹ 4,921"
919,919,IndiGo,DEL Indira Gandhi Intl,18:40,21:10,TRV Thiruvananthapuram,7h 45m,1 stop,"₹ 5,264"
920,920,SpiceJet,DEL Indira Gandhi Intl,14:30,06:55,TRV Thiruvananthapuram,7h 50m,1 stop,"₹ 4,824"
921,921,IndiGo,DEL Indira Gandhi Intl,06:40,10:25,TRV Thiruvananthapuram,8h 00m,1 stop,"₹ 4,921"
922,922,IndiGo,DEL Indira Gandhi Intl,08:10,17:15,TRV Thiruvananthapuram,8h 00m,1 stop,"₹ 5,264"
923,923,SpiceJet,DEL Indira Gandhi Intl,12:55,17:45,TRV Thiruvananthapuram,8h 10m,1 stop,"₹ 4,824"
924,924,AirAsia India,DEL Indira Gandhi Intl,11:30,07:10,TRV Thiruvananthapuram,8h 15m,direct,"₹ 5,264"
925,925,IndiGo,DEL Indira Gandhi Intl,06:55,17:45,TRV Thiruvananthapuram,3h 15m,direct,"₹ 5,849"
926,926,IndiGo,DEL Indira Gandhi Intl,07:10,11:25,TRV Thiruvananthapuram,3h 15m,direct,"₹ 4,824"
927,927,SpiceJet,DEL Indira Gandhi Intl,15:00,00:50,TRV Thiruvananthapuram,3h 15m,direct,"₹ 5,163"
928,928,GoFirst,DEL Indira Gandhi Intl,10:45,11:55,TRV Thiruvananthapuram,5h 15m,direct,"₹ 5,175"
929,929,Air India,DEL Indira Gandhi Intl,15:20,21:20,TRV Thiruvananthapuram,5h 15m,direct,"₹ 4,831"
930,930,GoFirst,DEL Indira Gandhi Intl,14:00,18:30,TRV Thiruvananthapuram,5h 35m,direct,"₹ 5,163"
931,931,AirAsia India,DEL Indira Gandhi Intl,03:50,20:55,TRV Thiruvananthapuram,5h 35m,direct,"₹ 5,175"
932,932,Vistara,DEL Indira Gandhi Intl,05:50,19:40,TRV Thiruvananthapuram,5h 40m,direct,"₹ 4,831"
933,933,Air India,DEL Indira Gandhi Intl,13:25,17:15,TRV Thiruvananthapuram,5h 45m,direct,"₹ 5,163"
934,934,IndiGo,DEL Indira Gandhi Intl,23:05,12:45,TRV Thiruvananthapuram,5h 50m,direct,"₹ 5,175"
935,935,Vistara,DEL Indira Gandhi Intl,06:40,13:05,TRV Thiruvananthapuram,5h 55m,direct,"₹ 4,831"
936,936,IndiGo,DEL Indira Gandhi Intl,12:55,13:05,TRV Thiruvananthapuram,5h 55m,direct,"₹ 5,070"
937,937,IndiGo,DEL Indira Gandhi Intl,11:30,11:00,TRV Thiruvananthapuram,6h 05m,direct,"₹ 5,163"
938,938,IndiGo,DEL Indira Gandhi Intl,06:55,21:10,TRV Thiruvananthapuram,6h 10m,direct,"₹ 4,831"
939,939,IndiGo,DEL Indira Gandhi Intl,07:10,21:10,TRV Thiruvananthapuram,6h 25m,direct,"₹ 5,163"
940,940,IndiGo,DEL Indira Gandhi Intl,15:00,07:50,AMD Ahmedabad,1h 25m,direct,"₹ 5,175"
941,941,IndiGo,DEL Indira Gandhi Intl,03:50,21:40,AMD Ahmedabad,2h 40m,direct,"₹ 4,831"
942,942,IndiGo,DEL Indira Gandhi Intl,05:50,19:55,AMD Ahmedabad,1h 40m,direct,"₹ 5,373"
943,943,Air India,DEL Indira Gandhi Intl,10:45,07:35,AMD Ahmedabad,1h 25m,direct,"₹ 5,385"
944,944,IndiGo,DEL Indira Gandhi Intl,13:25,21:45,AMD Ahmedabad,1h 40m,direct,"₹ 5,045"
945,945,IndiGo,DEL Indira Gandhi Intl,23:05,18:20,AMD Ahmedabad,1h 35m,1 stop,"₹ 5,764"
946,946,IndiGo,DEL Indira Gandhi Intl,02:25,21:10,AMD Ahmedabad,1h 35m,direct,"₹ 5,929"
947,947,IndiGo,DEL Indira Gandhi Intl,09:15,18:55,AMD Ahmedabad,1h 35m,direct,"₹ 5,642"
948,948,IndiGo,DEL Indira Gandhi Intl,09:35,22:35,AMD Ahmedabad,1h 40m,direct,"₹ 5,163"
949,949,IndiGo,DEL Indira Gandhi Intl,22:55,20:05,AMD Ahmedabad,1h 45m,direct,"₹ 5,175"
950,950,IndiGo,DEL Indira Gandhi Intl,14:30,08:05,AMD Ahmedabad,1h 35m,direct,"₹ 4,831"
951,951,IndiGo,DEL Indira Gandhi Intl,08:10,07:25,AMD Ahmedabad,1h 40m,direct,"₹ 8,208"
952,952,IndiGo,DEL Indira Gandhi Intl,21:35,01:50,AMD Ahmedabad,1h 35m,1 stop,"₹ 8,220"
953,953,IndiGo,DEL Indira Gandhi Intl,06:40,06:25,AMD Ahmedabad,1h 40m,direct,"₹ 7,938"
954,954,IndiGo,DEL Indira Gandhi Intl,16:05,08:35,AMD Ahmedabad,2h 15m,direct,"₹ 4,859"
955,955,IndiGo,DEL Indira Gandhi Intl,12:55,21:40,AMD Ahmedabad,2h 40m,direct,"₹ 5,011"
956,956,IndiGo,DEL Indira Gandhi Intl,15:20,07:25,AMD Ahmedabad,1h 40m,direct,"₹ 4,791"
957,957,IndiGo,DEL Indira Gandhi Intl,14:00,19:55,AMD Ahmedabad,1h 40m,direct,"₹ 4,921"
958,958,IndiGo,DEL Indira Gandhi Intl,11:30,07:35,AMD Ahmedabad,1h 25m,direct,"₹ 5,264"
959,959,IndiGo,DEL Indira Gandhi Intl,06:55,21:45,AMD Ahmedabad,1h 40m,direct,"₹ 4,824"
960,960,IndiGo,DEL Indira Gandhi Intl,07:10,18:20,AMD Ahmedabad,1h 35m,direct,"₹ 5,163"
961,961,IndiGo,DEL Indira Gandhi Intl,07:10,21:15,AMD Ahmedabad,6h 30m,direct,"₹ 5,175"
962,962,IndiGo,DEL Indira Gandhi Intl,04:55,01:50,AMD Ahmedabad,1h 35m,direct,"₹ 4,831"
963,963,Air India,DEL Indira Gandhi Intl,15:00,21:10,AMD Ahmedabad,1h 35m,direct,"₹ 5,688"
964,964,Vistara,DEL Indira Gandhi Intl,14:45,18:55,AMD Ahmedabad,1h 35m,direct,"₹ 5,700"
965,965,IndiGo,DEL Indira Gandhi Intl,06:25,08:05,AMD Ahmedabad,1h 35m,direct,"₹ 5,367"
966,966,IndiGo,DEL Indira Gandhi Intl,19:00,06:25,AMD Ahmedabad,1h 40m,direct,"₹ 18,173"
967,967,"Vistara, SpiceJet",DEL Indira Gandhi Intl,18:15,00:10,AMD Ahmedabad,1h 55m,direct,"₹ 18,173"
968,968,IndiGo,DEL Indira Gandhi Intl,06:10,21:15,AMD Ahmedabad,4h 15m,direct,"₹ 18,156"
